Order_ID,Order_Date,Product_ID,Customer_ID,Region_ID,Quantity,Discount,Unit_Price,Sales_Amount,Profit
50697,2023-02-14,8,1086,3,3,0.07,493,1375.4699999999998,171.7751244469129
50698,2022-04-28,44,1022,1,1,0.26,148,109.52,18.50999424163033
50699,2023-12-25,45,1034,5,7,0.28,90,453.59999999999997,57.83872755302467
50700,2022-08-13,43,1055,1,4,0.25,72,216.0,64.72521977201576
50701,2023-06-16,44,1029,2,8,0.1,148,1065.6000000000001,117.04315759824857
50702,2022-04-23,33,1038,1,3,0.08,24,66.24000000000001,12.468270404441526
50703,2022-05-20,17,1097,4,1,0.16,199,167.16,31.830390640555322
50704,2023-07-13,48,1018,1,5,0.22,428,1669.2,267.28296303770657
50705,2022-01-01,11,1071,3,2,0.3,313,438.2,93.89325121855668
50706,2022-03-31,13,1065,1,3,0.04,465,1339.2,174.08984614874973
50707,2023-10-16,50,1097,2,6,0.01,388,2304.72,591.8117083574018
50708,2022-11-16,11,1001,1,3,0.21,313,741.8100000000001,123.50360837465614
50709,2023-07-04,31,1088,4,3,0.25,50,112.5,24.55520827046944
50710,2022-05-19,28,1004,5,6,0.25,261,1174.5,285.55365655212876
50711,2023-05-26,44,1004,1,5,0.2,148,592.0,164.4625867345151
50712,2022-09-16,6,1082,1,9,0.29,211,1348.29,360.20576853882733
50713,2023-11-04,41,1027,3,1,0.15,145,123.25,27.319817542752745
50714,2023-11-21,16,1043,4,3,0.27,261,571.59,101.5593315951252
50715,2022-01-10,4,1059,5,3,0.29,53,112.89,22.650355040952533
50716,2022-09-18,35,1032,2,6,0.25,74,333.0,84.49773723902824
50717,2023-10-12,48,1033,1,8,0.09,428,3115.84,858.4423006657016
50718,2022-06-21,26,1028,5,3,0.06,419,1181.58,142.68333013899837
50719,2022-01-13,12,1055,2,3,0.16,280,705.6,124.87091576301971
50720,2022-06-17,11,1100,4,6,0.14,313,1615.08,412.2060791531352
50721,2023-10-04,37,1060,4,8,0.26,336,1989.12,370.63343080217993
50722,2023-08-19,25,1070,5,6,0.03,289,1681.98,279.95809092084164
50723,2022-11-17,18,1062,2,3,0.08,305,841.8000000000001,153.43028923716568
50724,2022-11-15,19,1080,4,4,0.23,222,683.76,150.81622481252705
50725,2023-09-05,23,1034,5,1,0.03,376,364.71999999999997,109.401786433696
50726,2022-11-25,38,1087,4,8,0.1,18,129.6,25.73836376238946
50727,2023-07-04,18,1088,4,4,0.12,305,1073.6,152.1279336621788
50728,2023-02-23,26,1056,4,6,0.19,419,2036.3400000000001,269.9561990207664
50729,2023-08-29,6,1013,3,3,0.05,211,601.35,65.22840412898836
50730,2022-04-05,4,1056,2,6,0.26,53,235.32,49.83217434419588
50731,2023-08-04,44,1018,5,9,0.13,148,1158.84,242.09838450018412
50732,2022-11-14,29,1054,5,9,0.28,197,1276.56,180.05468431413428
50733,2022-08-24,34,1077,2,3,0.14,310,799.8,191.2048918561526
50734,2022-11-30,17,1043,2,3,0.08,199,549.24,136.33312630893718
50735,2023-01-11,43,1039,2,4,0.04,72,276.48,41.97509436480923
50736,2023-04-04,43,1061,2,7,0.0,72,504.0,85.08525621419744
50737,2022-05-17,16,1042,1,3,0.16,261,657.72,196.06260566724754
50738,2023-08-11,2,1081,5,8,0.03,411,3189.36,557.6688246368835
50739,2023-07-01,34,1079,1,8,0.12,310,2182.4,550.3147136881032
50740,2023-05-28,8,1018,4,6,0.18,493,2425.5600000000004,462.17853716330353
50741,2022-10-23,13,1023,4,4,0.08,465,1711.2,442.63433388714043
50742,2022-11-16,42,1054,5,5,0.05,481,2284.75,579.8801689617309
50743,2023-07-26,8,1030,4,2,0.23,493,759.22,177.31674589024644
50744,2022-12-15,30,1098,2,6,0.28,389,1680.48,455.33558307655903
50745,2022-08-17,32,1058,1,3,0.03,166,483.06,139.04577722712293
50746,2022-09-27,36,1068,2,6,0.05,354,2017.8,435.838068801643
50747,2022-10-18,47,1067,4,5,0.29,172,610.6,90.05970295004171
50748,2023-12-26,30,1071,1,2,0.01,389,770.22,138.42839976749988
50749,2022-06-14,1,1018,2,5,0.29,200,710.0,178.67941131888762
50750,2022-01-05,43,1007,5,5,0.0,72,360.0,82.8636109289186
50751,2023-01-14,39,1040,2,9,0.26,353,2350.98,318.6980676000257
50752,2022-03-19,17,1070,4,8,0.09,199,1448.72,159.71834960992967
50753,2023-02-14,20,1086,1,7,0.28,217,1093.68,258.7562871250171
50754,2023-07-28,24,1065,5,3,0.1,62,167.4,25.146125724502483
50755,2022-05-12,50,1068,1,4,0.2,388,1241.6000000000001,248.23811492279856
50756,2023-08-24,22,1049,5,6,0.02,347,2040.36,508.76244895275937
50757,2022-02-11,29,1052,1,3,0.07,197,549.63,116.81470853042806
50758,2022-03-30,22,1029,4,9,0.23,347,2404.71,280.5347109269536
50759,2023-02-06,44,1021,5,8,0.16,148,994.56,136.37013605909056
50760,2022-10-23,9,1090,3,6,0.28,279,1205.28,173.39837472975725
50761,2022-10-22,37,1078,1,4,0.13,336,1169.28,177.23110290036885
50762,2023-09-08,10,1009,1,7,0.26,360,1864.8,397.35284906186007
50763,2023-06-10,36,1047,2,3,0.13,354,923.9399999999999,185.52082852237479
50764,2023-11-22,37,1076,5,8,0.29,336,1908.48,268.3933740034651
50765,2023-09-29,28,1042,3,1,0.29,261,185.31,21.034717608154676
50766,2023-02-26,28,1051,4,3,0.1,261,704.7,94.63165489866678
50767,2022-01-23,42,1056,2,5,0.27,481,1755.6499999999999,521.2108102997702
50768,2023-07-29,43,1051,3,5,0.25,72,270.0,52.3015352887395
50769,2022-05-23,21,1070,5,2,0.06,246,462.47999999999996,126.47398980292658
50770,2023-10-27,24,1020,3,8,0.19,62,401.76000000000005,108.37495820177492
50771,2022-05-25,42,1088,1,5,0.02,481,2356.9,476.8100889968494
50772,2022-08-13,40,1027,1,7,0.25,138,724.5,174.84904895593274
50773,2023-05-18,2,1038,2,7,0.05,411,2733.15,378.6790314519009
50774,2023-09-08,8,1072,5,5,0.02,493,2415.7,574.1619840183864
50775,2022-04-14,48,1065,5,8,0.12,428,3013.12,465.45748469396057
50776,2022-02-08,27,1054,3,9,0.17,226,1688.22,449.7627745964585
50777,2022-07-17,22,1024,2,4,0.26,347,1027.12,119.9109463197647
50778,2023-10-08,37,1047,5,4,0.29,336,954.24,242.9759694428094
50779,2023-08-02,27,1071,1,8,0.13,226,1572.96,188.73535131123518
50780,2023-01-26,29,1083,3,1,0.02,197,193.06,53.330478814963065
50781,2022-06-28,3,1086,4,4,0.22,227,708.24,113.913961584787
50782,2023-07-08,44,1063,1,6,0.17,148,737.04,170.16681712294536
50783,2023-03-24,13,1057,2,4,0.13,465,1618.2,319.59523745266733
50784,2023-05-15,45,1055,5,6,0.09,90,491.40000000000003,85.14027311638269
50785,2022-01-15,10,1060,1,5,0.15,360,1530.0,350.5052009541499
50786,2023-09-15,36,1099,4,9,0.1,354,2867.4,830.125478886524
50787,2023-10-31,9,1062,4,9,0.23,279,1933.47,209.30576369128204
50788,2022-10-16,27,1030,2,4,0.16,226,759.36,215.48402092867883
50789,2023-04-23,34,1093,1,4,0.26,310,917.6,203.5386653294564
50790,2022-08-19,1,1022,3,8,0.16,200,1344.0,351.4060840467213
50791,2023-02-24,32,1075,1,4,0.07,166,617.52,109.162092248947
50792,2022-06-06,25,1084,4,2,0.26,289,427.71999999999997,83.13533543950882
50793,2023-07-04,29,1029,2,2,0.17,197,327.02,89.52831457080332
50794,2023-03-17,7,1041,2,1,0.06,455,427.7,78.25609533753226
50795,2022-04-07,49,1042,3,5,0.19,298,1206.9,249.74612622189412
50796,2023-02-15,3,1098,2,6,0.11,227,1212.18,126.11397637287334
50797,2022-10-16,20,1065,2,9,0.25,217,1464.75,192.93628581025447
50798,2022-09-11,20,1031,2,5,0.14,217,933.1,213.06153611825712
50799,2022-07-15,30,1030,2,6,0.22,389,1820.52,443.1061575849619
50800,2023-08-21,35,1018,2,6,0.03,74,430.68,93.25091429086964
50801,2023-06-06,35,1017,4,3,0.12,74,195.36,25.135409737360664
50802,2023-06-01,49,1038,1,4,0.29,298,846.3199999999999,160.02310446279864
50803,2023-09-27,39,1014,5,1,0.24,353,268.28000000000003,45.880964783983316
50804,2022-04-28,27,1087,2,4,0.05,226,858.8,171.01479245146677
50805,2022-06-08,26,1089,5,1,0.08,419,385.48,105.64688724798245
50806,2022-08-16,14,1079,5,5,0.1,471,2119.5,540.8376638474026
50807,2022-08-04,17,1056,4,8,0.2,199,1273.6000000000001,148.7538057938466
50808,2023-11-27,18,1022,2,8,0.23,305,1878.8,522.4225841557702
50809,2022-01-15,45,1067,5,5,0.22,90,351.0,68.21805401071761
50810,2022-06-06,29,1056,2,2,0.15,197,334.9,83.31388646446416
50811,2023-10-10,20,1019,3,6,0.24,217,989.52,126.66632402414034
50812,2022-09-18,27,1057,3,1,0.13,226,196.62,46.03737462890396
50813,2022-06-06,18,1044,3,7,0.04,305,2049.6,301.834761138469
50814,2022-02-16,4,1098,5,4,0.17,53,175.95999999999998,33.02350053218366
50815,2022-11-20,1,1035,3,5,0.29,200,710.0,73.39452755165883
50816,2023-11-16,50,1001,4,6,0.24,388,1769.28,230.57633389552652
50817,2022-05-10,1,1052,4,1,0.17,200,166.0,19.657072371704178
50818,2023-02-15,26,1085,5,9,0.19,419,3054.51,451.91119473632796
50819,2022-04-05,45,1093,2,4,0.28,90,259.2,31.104937786860866
50820,2023-09-19,20,1070,1,8,0.13,217,1510.32,360.03311028081134
50821,2022-10-19,23,1037,2,5,0.1,376,1692.0,179.02710290759984
50822,2022-10-10,10,1065,2,8,0.29,360,2044.8,457.1111551355992
50823,2022-03-10,11,1051,2,1,0.26,313,231.62,29.6801495551639
50824,2023-10-22,41,1001,2,8,0.1,145,1044.0,301.7497122587449
50825,2022-01-11,41,1091,1,4,0.14,145,498.8,142.96546473343903
50826,2022-09-11,5,1021,3,2,0.12,171,300.96,43.66948274694178
50827,2023-07-04,1,1053,2,6,0.04,200,1152.0,256.762667110586
50828,2022-05-14,17,1016,4,2,0.29,199,282.58,29.840748635305463
50829,2023-12-13,22,1061,5,5,0.12,347,1526.8,437.2109495061065
50830,2022-01-23,34,1054,5,2,0.26,310,458.8,93.86931539967128
50831,2022-12-12,45,1040,4,3,0.06,90,253.79999999999998,27.574007165966464
50832,2022-10-29,41,1026,2,6,0.16,145,730.8,123.13979897806935
50833,2022-12-29,29,1080,1,1,0.01,197,195.03,22.5005901093593
50834,2023-01-31,4,1092,3,6,0.23,53,244.86,43.72927508499218
50835,2022-08-06,5,1065,5,3,0.17,171,425.78999999999996,99.62858744577395
50836,2022-05-21,11,1100,3,7,0.19,313,1774.71,344.25466374004463
50837,2023-09-08,21,1074,1,2,0.02,246,482.15999999999997,85.21909675254642
50838,2022-07-29,35,1064,5,6,0.06,74,417.35999999999996,51.682276905353675
50839,2023-09-15,12,1043,3,8,0.02,280,2195.2,327.05803862134286
50840,2023-09-08,26,1017,1,1,0.09,419,381.29,45.765726836351185
50841,2023-11-14,19,1059,3,9,0.19,222,1618.38,423.2059594677013
50842,2023-04-05,45,1023,2,5,0.17,90,373.5,47.452415150458776
50843,2022-12-22,7,1007,1,5,0.18,455,1865.5000000000002,408.68380305939223
50844,2022-11-20,47,1044,3,5,0.16,172,722.4,121.75913495531644
50845,2022-05-13,7,1053,2,6,0.08,455,2511.6,364.67346217999176
50846,2022-05-07,26,1071,2,2,0.07,419,779.3399999999999,177.6066667267552
50847,2022-04-16,40,1079,1,6,0.04,138,794.88,152.14039913550852
50848,2023-08-27,5,1034,4,4,0.25,171,513.0,92.35492494339576
50849,2023-01-13,21,1046,5,8,0.18,246,1613.7600000000002,352.7201702829744
50850,2022-02-20,14,1068,1,9,0.06,471,3984.66,789.9728937077932
50851,2022-01-29,4,1078,2,9,0.05,53,453.15,72.81977382102795
50852,2023-04-07,23,1078,2,8,0.26,376,2225.92,471.4771403324858
50853,2022-10-23,42,1016,1,3,0.22,481,1125.54,263.2634855701737
50854,2022-10-24,20,1071,4,4,0.2,217,694.4000000000001,73.14714586454234
50855,2023-12-27,15,1096,5,1,0.12,224,197.12,38.078527040456194
50856,2023-02-11,50,1019,3,9,0.08,388,3212.6400000000003,358.3271254768953
50857,2023-09-05,45,1002,1,5,0.29,90,319.5,43.8613059589523
50858,2023-02-09,29,1010,5,6,0.24,197,898.32,190.53524119938498
50859,2022-12-12,8,1050,5,3,0.09,493,1345.89,367.7479998333585
50860,2023-09-14,41,1081,2,8,0.25,145,870.0,240.60818817879633
50861,2023-02-24,48,1012,3,7,0.23,428,2306.92,262.9630471738023
50862,2022-07-01,19,1070,1,1,0.09,222,202.02,37.135521906328094
50863,2022-01-01,48,1022,2,5,0.13,428,1861.8,403.2682940115747
50864,2023-07-21,39,1032,2,9,0.06,353,2986.3799999999997,386.4793243102108
50865,2023-01-06,46,1084,4,6,0.03,401,2333.8199999999997,590.6582032166566
50866,2023-10-23,28,1001,5,8,0.22,261,1628.64,405.2822622602449
50867,2023-03-07,46,1054,1,1,0.08,401,368.92,103.54411335534215
50868,2022-11-05,27,1058,1,7,0.25,226,1186.5,120.66373066740104
50869,2022-05-17,4,1070,1,3,0.3,53,111.3,15.9533912711952
50870,2022-07-21,15,1083,2,9,0.02,224,1975.68,524.4192495200394
50871,2023-03-12,35,1018,4,6,0.14,74,381.84,89.3948573215514
50872,2022-11-09,37,1006,3,5,0.24,336,1276.8,356.07139304044654
50873,2022-04-27,1,1045,2,8,0.24,200,1216.0,135.50609198176082
50874,2023-10-28,3,1097,3,8,0.23,227,1398.32,306.7813305081233
50875,2023-07-29,47,1023,4,3,0.1,172,464.40000000000003,99.29304587612447
50876,2022-09-01,24,1023,5,2,0.14,62,106.64,11.424863952137434
50877,2023-06-21,27,1026,1,2,0.18,226,370.64000000000004,75.13036451736859
50878,2023-08-25,40,1077,3,5,0.29,138,489.9,108.71080010214637
50879,2022-03-16,36,1007,2,7,0.1,354,2230.2000000000003,308.344407421108
50880,2023-01-21,34,1079,3,8,0.28,310,1785.6,276.1714607254796
50881,2022-07-29,29,1044,5,8,0.08,197,1449.92,330.682484868803
50882,2023-04-20,24,1027,1,8,0.3,62,347.2,67.2388178013411
50883,2023-02-22,24,1026,3,3,0.2,62,148.8,40.4144864492334
50884,2022-12-13,42,1097,5,2,0.14,481,827.3199999999999,139.38385653094434
50885,2023-06-13,4,1079,2,4,0.18,53,173.84,26.655223002840977
50886,2023-10-02,3,1036,4,1,0.08,227,208.84,62.0198805963234
50887,2022-06-28,34,1055,2,3,0.08,310,855.6,241.47355298465988
50888,2022-07-01,49,1064,1,9,0.03,298,2601.54,275.2391571649292
50889,2023-10-26,23,1091,2,7,0.03,376,2553.04,648.844196804455
50890,2022-01-25,23,1057,2,7,0.1,376,2368.8,289.1522024474282
50891,2022-06-29,45,1069,2,1,0.23,90,69.3,7.310944800335082
50892,2023-12-11,5,1061,2,7,0.18,171,981.5400000000001,151.88261934832204
50893,2023-05-16,31,1002,1,7,0.03,50,339.5,52.23858518824898
50894,2022-06-10,41,1055,5,4,0.26,145,429.2,113.25032255986343
50895,2022-06-26,6,1097,3,7,0.18,211,1211.14,293.2575056502411
50896,2022-10-12,37,1080,4,8,0.29,336,1908.48,565.5243919749205
50897,2022-03-04,10,1087,3,3,0.2,360,864.0,209.3494291738822
50898,2023-10-24,40,1038,3,2,0.05,138,262.2,48.15332121274715
50899,2023-10-28,7,1080,4,7,0.14,455,2739.1,656.7965512190086
50900,2022-06-05,39,1078,1,5,0.19,353,1429.65,428.74033108060803
50901,2023-04-14,38,1029,4,5,0.01,18,89.1,21.56472834726425
50902,2022-02-18,21,1026,1,5,0.0,246,1230.0,310.3736135711582
50903,2022-03-25,20,1035,3,7,0.04,217,1458.24,419.49627995020876
50904,2022-12-27,3,1079,1,9,0.08,227,1879.5600000000002,230.67887294219756
50905,2023-11-20,22,1067,5,8,0.13,347,2415.12,581.9397285582947
50906,2022-05-28,47,1087,4,6,0.15,172,877.1999999999999,236.9853972658092
50907,2023-09-22,4,1029,5,7,0.04,53,356.15999999999997,103.59829645093464
50908,2022-12-08,28,1034,3,9,0.2,261,1879.2,267.21069784524514
50909,2023-04-21,12,1097,4,6,0.18,280,1377.6000000000001,276.60252020818376
50910,2022-03-04,38,1041,3,1,0.09,18,16.38,3.867497680883322
50911,2023-12-02,36,1041,5,4,0.0,354,1416.0,211.68286099477874
50912,2022-12-26,47,1023,3,8,0.02,172,1348.48,296.7931293271459
50913,2023-07-15,41,1071,4,7,0.12,145,893.2,135.3338737054426
50914,2022-11-23,5,1003,4,3,0.05,171,487.34999999999997,81.23705579121966
50915,2022-05-21,13,1058,3,3,0.11,465,1241.55,233.7885075306129
50916,2022-08-03,23,1032,4,3,0.19,376,913.6800000000001,188.07008188455265
50917,2023-03-11,50,1031,4,1,0.16,388,325.92,61.88346497601382
50918,2023-12-24,30,1082,3,1,0.07,389,361.77,71.86166863873582
50919,2022-11-14,37,1043,5,6,0.1,336,1814.4,289.79188788189566
50920,2022-02-01,25,1007,4,1,0.18,289,236.98000000000002,31.232309596296602
50921,2023-11-01,48,1001,4,5,0.26,428,1583.6,173.35668481895658
50922,2022-10-12,27,1061,4,4,0.23,226,696.08,96.89137383040003
50923,2022-11-01,14,1014,4,5,0.17,471,1954.6499999999999,422.9642277738557
50924,2023-03-05,48,1052,3,7,0.11,428,2666.44,685.8699349280369
50925,2023-04-22,47,1096,5,6,0.11,172,918.48,122.93810665986994
50926,2022-10-13,36,1006,5,9,0.26,354,2357.64,286.9508907398214
50927,2022-05-24,39,1010,1,6,0.01,353,2096.82,523.9074027613758
50928,2023-02-28,16,1071,4,9,0.3,261,1644.3,264.7843685804931
50929,2022-01-19,22,1090,4,4,0.2,347,1110.4,322.34899546361044
50930,2022-01-18,21,1098,1,1,0.2,246,196.8,47.795555323224285
50931,2023-08-13,21,1030,5,1,0.01,246,243.54,40.26963354911355
50932,2023-01-06,8,1100,2,7,0.18,493,2829.82,446.85277171231644
50933,2022-06-24,49,1021,2,3,0.15,298,759.9,155.58168074551352
50934,2022-07-13,16,1060,5,2,0.03,261,506.34,58.648822267197716
50935,2023-05-17,31,1081,4,6,0.08,50,276.0,34.09574349802051
50936,2022-04-23,42,1097,2,6,0.27,481,2106.7799999999997,284.77677343986556
50937,2022-04-24,10,1074,3,7,0.16,360,2116.7999999999997,539.6669804614186
50938,2022-08-10,32,1063,3,5,0.12,166,730.4,148.10428304203342
50939,2023-11-09,34,1042,1,8,0.02,310,2430.4,248.17646703820122
50940,2023-10-06,9,1051,5,7,0.21,279,1542.8700000000001,362.11668894817853
50941,2022-09-21,17,1064,5,2,0.21,199,314.42,58.0853331948867
50942,2022-02-24,11,1076,2,1,0.18,313,256.66,51.88907359832168
50943,2023-10-05,32,1056,4,9,0.15,166,1269.8999999999999,181.37124350201736
50944,2023-04-03,10,1080,5,5,0.13,360,1566.0,329.41819393303325
50945,2022-06-11,22,1041,2,5,0.18,347,1422.7,420.87826283888853
50946,2023-01-15,17,1032,2,4,0.07,199,740.28,84.90192717154902
50947,2022-03-28,4,1015,5,2,0.28,53,76.32,11.96571518847787
50948,2022-02-24,48,1062,2,5,0.18,428,1754.8000000000002,260.76243519043686
50949,2023-04-21,47,1027,1,2,0.09,172,313.04,46.86517524750985
50950,2022-06-27,25,1028,1,7,0.13,289,1760.01,309.30639527572794
50951,2023-01-26,21,1081,5,9,0.24,246,1682.64,443.5808496403852
50952,2022-12-15,37,1064,4,9,0.05,336,2872.7999999999997,811.7720889059384
50953,2022-01-08,38,1059,1,6,0.09,18,98.28,13.80273975909358
50954,2022-11-09,49,1058,1,1,0.2,298,238.4,49.72785304136602
50955,2023-03-19,1,1002,5,6,0.09,200,1092.0,248.29873552094088
50956,2022-11-24,25,1036,3,5,0.24,289,1098.2,224.4341864692749
50957,2022-02-23,36,1071,2,4,0.04,354,1359.36,253.9492174431049
50958,2022-08-27,17,1013,1,6,0.23,199,919.38,127.2376881153732
50959,2022-08-17,41,1015,3,6,0.02,145,852.6,168.51116513065418
50960,2023-08-02,24,1089,4,6,0.0,62,372.0,67.05038318172286
50961,2022-02-20,2,1087,3,2,0.27,411,600.06,155.48315026062235
50962,2023-09-01,40,1060,5,7,0.17,138,801.78,202.62654061794126
50963,2023-08-27,15,1022,4,4,0.11,224,797.44,101.11518166813
50964,2022-09-21,32,1063,4,9,0.07,166,1389.4199999999998,163.54002840243547
50965,2023-02-22,39,1090,3,2,0.19,353,571.86,161.05338279481597
50966,2022-04-06,6,1097,5,5,0.15,211,896.75,185.71842956078265
50967,2022-03-29,1,1075,1,4,0.3,200,560.0,152.07370497565014
50968,2022-03-19,47,1074,3,9,0.29,172,1099.08,122.69054671842403
50969,2022-10-15,23,1025,1,4,0.19,376,1218.24,250.10847693426217
50970,2022-04-30,39,1048,3,8,0.13,353,2456.88,510.7492430264127
50971,2023-05-06,17,1043,1,8,0.15,199,1353.2,368.2603980872074
50972,2023-03-28,34,1038,3,6,0.2,310,1488.0,177.84873547316096
50973,2023-05-15,41,1041,4,6,0.03,145,843.9,124.97240223721997
50974,2022-06-14,29,1045,2,8,0.1,197,1418.4,257.1667888834679
50975,2022-07-01,9,1088,4,9,0.02,279,2460.7799999999997,672.207077176777
50976,2023-04-14,13,1040,1,5,0.02,465,2278.5,655.6991266776574
50977,2022-01-07,6,1097,5,1,0.06,211,198.33999999999997,59.21340021004002
50978,2022-11-26,6,1017,4,1,0.15,211,179.35,52.34127035926716
50979,2023-11-04,20,1088,2,2,0.24,217,329.84000000000003,33.37596574954038
50980,2022-05-31,3,1057,1,5,0.15,227,964.75,105.68032448352461
50981,2022-03-26,17,1002,4,4,0.1,199,716.4,92.78910504889932
50982,2022-05-27,49,1096,3,1,0.02,298,292.04,49.58033734815812
50983,2023-09-16,12,1062,5,4,0.17,280,929.5999999999999,247.2583603210953
50984,2023-01-16,48,1088,1,4,0.08,428,1575.04,438.697842780239
50985,2023-07-02,47,1009,4,4,0.18,172,564.1600000000001,77.49689973103041
50986,2022-10-12,45,1068,1,1,0.29,90,63.9,14.309307857699876
50987,2023-12-01,1,1081,3,9,0.03,200,1746.0,494.9428051847945
50988,2022-03-23,17,1017,2,3,0.06,199,561.18,108.16539511398771
50989,2023-05-29,3,1050,4,4,0.14,227,780.88,94.259020893298
50990,2023-12-10,26,1094,1,5,0.29,419,1487.4499999999998,284.939982763675
50991,2023-06-07,15,1040,1,7,0.23,224,1207.3600000000001,211.47994664530177
50992,2023-01-21,36,1058,1,6,0.27,354,1550.52,334.186055212053
50993,2023-12-08,32,1075,2,5,0.1,166,747.0,140.23560745042127
50994,2023-04-16,32,1085,1,8,0.3,166,929.5999999999999,96.18495472064323
50995,2022-04-29,4,1021,5,1,0.03,53,51.41,15.361284694959366
50996,2023-01-31,18,1018,5,7,0.02,305,2092.3,436.6798478807347
50997,2023-06-16,49,1055,1,6,0.26,298,1323.12,257.64606503935926
50998,2022-09-18,19,1029,5,5,0.28,222,799.1999999999999,232.50604066120795
50999,2022-09-13,43,1024,4,7,0.03,72,488.88,64.12740330119405
51000,2022-08-14,35,1074,5,3,0.03,74,215.34,29.68408506641875
51001,2022-02-22,40,1017,1,1,0.01,138,136.62,35.7401950033915
51002,2023-05-15,14,1018,3,9,0.03,471,4111.83,625.6816119558463
51003,2023-05-21,33,1042,4,2,0.06,24,45.12,11.724225407174737
51004,2022-12-30,14,1084,2,3,0.29,471,1003.2299999999999,154.8051072116594
51005,2022-10-07,34,1045,1,8,0.2,310,1984.0,211.56885167328062
51006,2023-08-16,4,1082,2,9,0.23,53,367.29,74.70786758727039
51007,2023-12-15,24,1017,3,3,0.23,62,143.22,19.955886219129816
51008,2022-06-07,29,1073,2,6,0.16,197,992.88,249.77808546535837
51009,2023-09-24,19,1014,1,7,0.24,222,1181.04,269.56048296649925
51010,2022-02-28,6,1049,1,1,0.18,211,173.02,49.262346722707875
51011,2023-12-28,33,1029,3,7,0.09,24,152.88,39.228652011757134
51012,2022-05-08,49,1095,1,4,0.17,298,989.3599999999999,134.7064997362443
51013,2023-12-22,40,1004,3,5,0.16,138,579.6,150.71434279418318
51014,2022-04-25,19,1082,3,8,0.25,222,1332.0,304.1587487384558
51015,2022-07-28,1,1020,1,4,0.29,200,568.0,132.792906504007
51016,2023-06-10,5,1047,5,4,0.12,171,601.92,160.38313526463034
51017,2023-06-05,27,1009,3,8,0.23,226,1392.16,298.98698323241507
51018,2023-07-06,16,1077,1,5,0.03,261,1265.85,244.56310972875227
51019,2022-08-25,6,1079,5,6,0.23,211,974.82,221.60408281767906
51020,2022-10-08,40,1027,3,5,0.11,138,614.1,98.00513142466566
51021,2022-12-25,13,1015,5,1,0.01,465,460.35,62.84671785918923
51022,2022-07-20,48,1092,4,7,0.11,428,2666.44,595.4628949893388
51023,2022-10-05,35,1019,4,6,0.18,74,364.08000000000004,53.43590284332815
51024,2022-08-23,19,1090,5,2,0.04,222,426.24,49.43660324157953
51025,2023-05-09,12,1052,3,7,0.28,280,1411.2,141.27641305734207
51026,2022-01-04,16,1026,1,6,0.02,261,1534.68,340.183123788131
51027,2023-10-28,43,1089,2,5,0.28,72,259.2,44.69379293561548
51028,2023-03-18,10,1026,1,8,0.21,360,2275.2000000000003,569.8515840952495
51029,2022-01-29,25,1026,2,5,0.1,289,1300.5,227.63338120123797
51030,2022-04-19,20,1046,2,2,0.12,217,381.92,75.3148873902287
51031,2023-09-02,31,1092,3,6,0.22,50,234.0,42.45157672776001
51032,2023-12-28,4,1049,5,1,0.18,53,43.46,10.000796084322436
51033,2022-03-16,44,1082,1,5,0.2,148,592.0,101.36687678257223
51034,2022-05-26,23,1096,5,6,0.12,376,1985.28,581.1977280154933
51035,2022-05-08,2,1053,4,7,0.15,411,2445.45,702.405129675475
51036,2022-02-11,22,1003,3,2,0.3,347,485.79999999999995,130.9743910221814
51037,2022-12-22,37,1066,3,1,0.06,336,315.84,89.71752749153934
51038,2022-02-10,8,1097,4,6,0.13,493,2573.46,488.5146045325409
51039,2022-02-03,7,1042,1,3,0.09,455,1242.15,257.48040347441355
51040,2022-01-17,14,1019,4,5,0.23,471,1813.3500000000001,450.46972054309856
51041,2023-11-08,3,1017,1,2,0.23,227,349.58,83.62973848800303
51042,2022-06-02,50,1033,2,1,0.09,388,353.08,98.20415970727592
51043,2023-01-13,16,1076,3,1,0.02,261,255.78,62.2226300303435
51044,2023-08-11,19,1049,1,4,0.0,222,888.0,266.0243241813746
51045,2023-08-22,18,1056,5,2,0.13,305,530.7,90.06040559412509
51046,2023-09-21,16,1063,5,1,0.12,261,229.68,61.2325842875099
51047,2022-12-08,8,1003,3,6,0.3,493,2070.6,495.96453283146286
51048,2022-01-27,33,1049,4,4,0.14,24,82.56,19.672172983390386
51049,2022-10-14,49,1055,4,7,0.08,298,1919.1200000000001,316.97552135578684
51050,2023-10-08,12,1026,1,6,0.27,280,1226.3999999999999,315.33240764551886
51051,2022-06-17,11,1099,4,5,0.15,313,1330.25,372.57004074557875
51052,2023-09-02,5,1072,3,2,0.18,171,280.44,40.30194610976534
51053,2022-09-25,27,1052,1,5,0.03,226,1096.1,246.73141663272386
51054,2023-03-31,12,1100,2,9,0.11,280,2242.8,400.17599894234087
51055,2023-11-16,17,1007,4,9,0.28,199,1289.52,384.16041815862593
51056,2023-02-05,6,1046,4,2,0.18,211,346.04,67.74306151807902
51057,2023-04-21,33,1046,1,7,0.1,24,151.20000000000002,22.02440205561955
51058,2023-12-03,5,1100,5,4,0.19,171,554.0400000000001,97.71687973558083
51059,2023-09-26,28,1016,4,3,0.27,261,571.59,131.90449704705708
51060,2023-07-12,14,1024,3,1,0.08,471,433.32,49.926209278639675
51061,2023-07-30,5,1061,4,3,0.15,171,436.05,96.24512346249413
